INFO 2025-03-27 09:45:17,864 autoreload 119034 125829743673472 Watching for file changes with StatReloader
WARNING 2025-03-27 12:09:16,607 basehttp 174715 134750791067328 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:09:23,845 basehttp 174715 134750791067328 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:09:23,867 basehttp 174715 134750791067328 "GET /interview/start/ HTTP/1.1" 200 10849
INFO 2025-03-27 12:09:28,132 basehttp 174715 134750791067328 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:09:28,153 basehttp 174715 134750791067328 "GET /interview/start/ HTTP/1.1" 200 10848
INFO 2025-03-27 12:09:31,982 basehttp 174715 134750791067328 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:09:32,022 basehttp 174715 134750791067328 "GET /interview/start/ HTTP/1.1" 200 10939
INFO 2025-03-27 12:09:35,828 basehttp 174715 134750791067328 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:10:21,882 basehttp 174715 134750791067328 "GET /interview/start/ HTTP/1.1" 302 0
ERROR 2025-03-27 12:10:22,011 log 174715 134750791067328 Internal Server Error: /interview/results/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 168, in interview_results
    return render(request, 'results.html', {
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/backends/django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 175, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/defaulttags.py", line 471, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/urls/base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/urls/resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'start_interview' not found. 'start_interview' is not a valid view function or pattern name.
ERROR 2025-03-27 12:10:22,017 basehttp 174715 134750791067328 "GET /interview/results/ HTTP/1.1" 500 132312
INFO 2025-03-27 12:12:56,091 autoreload 177587 130208084914304 Watching for file changes with StatReloader
ERROR 2025-03-27 12:13:13,642 log 177587 130207899973312 Internal Server Error: /interview/results/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 168, in interview_results
    return render(request, 'results.html', {
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/backends/django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 175, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/defaulttags.py", line 471, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/urls/base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/urls/resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'start_interview' not found. 'start_interview' is not a valid view function or pattern name.
ERROR 2025-03-27 12:13:13,647 basehttp 177587 130207899973312 "GET /interview/results/ HTTP/1.1" 500 132145
ERROR 2025-03-27 12:13:16,676 log 177587 130207899973312 Internal Server Error: /interview/results/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 168, in interview_results
    return render(request, 'results.html', {
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/backends/django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 175, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/defaulttags.py", line 471, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/urls/base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/urls/resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'start_interview' not found. 'start_interview' is not a valid view function or pattern name.
ERROR 2025-03-27 12:13:16,679 basehttp 177587 130207899973312 "GET /interview/results/ HTTP/1.1" 500 132145
INFO 2025-03-27 12:14:08,961 autoreload 178128 136531608412288 Watching for file changes with StatReloader
INFO 2025-03-27 12:14:12,745 basehttp 178128 136531423332032 "GET /interview/results/ HTTP/1.1" 200 5693
INFO 2025-03-27 12:17:01,866 basehttp 178128 136531423332032 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-03-27 12:17:01,903 basehttp 178128 136531423332032 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 3702
INFO 2025-03-27 12:17:01,969 basehttp 178128 136531423332032 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-03-27 12:17:01,985 basehttp 178128 136531414939328 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-03-27 12:17:01,986 basehttp 178128 136531397105344 "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2025-03-27 12:17:01,988 basehttp 178128 136531405498048 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-03-27 12:17:01,991 basehttp 178128 136531388712640 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-03-27 12:17:02,545 basehttp 178128 136531388712640 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:02,545 basehttp 178128 136531423332032 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:12,345 basehttp 178128 136531423332032 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-03-27 12:17:12,378 basehttp 178128 136531423332032 "GET /admin/ HTTP/1.1" 200 10004
INFO 2025-03-27 12:17:12,454 basehttp 178128 136531423332032 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-03-27 12:17:12,710 basehttp 178128 136531423332032 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-03-27 12:17:12,710 basehttp 178128 136531388712640 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-03-27 12:17:12,711 basehttp 178128 136531405498048 "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
INFO 2025-03-27 12:17:17,964 basehttp 178128 136531388712640 "GET /admin/core/question/ HTTP/1.1" 200 17470
INFO 2025-03-27 12:17:17,999 basehttp 178128 136531388712640 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,095 basehttp 178128 136531397105344 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,010 basehttp 178128 136531414939328 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,098 basehttp 178128 136531397105344 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,102 basehttp 178128 136531423332032 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,102 basehttp 178128 136531306084032 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,102 basehttp 178128 136531388712640 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,109 basehttp 178128 136531414939328 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,111 basehttp 178128 136531405498048 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-03-27 12:17:18,114 basehttp 178128 136531306084032 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,115 basehttp 178128 136531423332032 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,336 basehttp 178128 136531306084032 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,382 basehttp 178128 136531306084032 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-03-27 12:17:18,386 basehttp 178128 136531306084032 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-03-27 12:17:25,415 basehttp 178128 136531306084032 "POST /admin/core/question/ HTTP/1.1" 200 13920
INFO 2025-03-27 12:17:25,459 basehttp 178128 136531306084032 "GET /static/admin/js/cancel.js HTTP/1.1" 304 0
INFO 2025-03-27 12:17:28,344 basehttp 178128 136531306084032 "POST /admin/core/question/ HTTP/1.1" 302 0
INFO 2025-03-27 12:17:28,376 basehttp 178128 136531306084032 "GET /admin/core/question/ HTTP/1.1" 200 9191
INFO 2025-03-27 12:17:28,462 basehttp 178128 136531306084032 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-03-27 12:17:28,727 basehttp 178128 136531306084032 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-03-27 12:18:00,007 autoreload 178128 136531608412288 /home/stephen/Desktop/final_year_project/interview/core/views.py changed, reloading.
INFO 2025-03-27 12:18:00,848 autoreload 179562 129792106664064 Watching for file changes with StatReloader
INFO 2025-03-27 12:18:24,467 basehttp 179562 129791922071232 "GET /interview/results/ HTTP/1.1" 200 3048
INFO 2025-03-27 12:18:33,333 basehttp 179562 129791922071232 "GET /home/ HTTP/1.1" 200 3758
INFO 2025-03-27 12:18:39,663 basehttp 179562 129791922071232 "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-27 12:18:39,676 basehttp 179562 129791922071232 "GET /login/ HTTP/1.1" 200 3465
INFO 2025-03-27 12:18:49,525 basehttp 179562 129791922071232 "POST /login/ HTTP/1.1" 302 0
ERROR 2025-03-27 12:18:49,576 log 179562 129791922071232 Internal Server Error: /home/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 50, in home
    return render(request, 'home.html', {'skills': skills})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/backends/django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 175, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/defaulttags.py", line 321, in render
    return nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/template/defaulttags.py", line 471, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/urls/base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/urls/resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'start_interview' not found. 'start_interview' is not a valid view function or pattern name.
ERROR 2025-03-27 12:18:49,580 basehttp 179562 129791922071232 "GET /home/ HTTP/1.1" 500 139724
INFO 2025-03-27 12:19:16,920 basehttp 179562 129791922071232 "GET /home/ HTTP/1.1" 200 4380
INFO 2025-03-27 12:19:32,497 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 11472
WARNING 2025-03-27 12:19:33,482 log 179562 129791922071232 Not Found: /favicon.ico
WARNING 2025-03-27 12:19:33,483 basehttp 179562 129791922071232 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:19:59,771 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:19:59,795 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 11494
WARNING 2025-03-27 12:20:00,711 log 179562 129791922071232 Not Found: /favicon.ico
WARNING 2025-03-27 12:20:00,713 basehttp 179562 129791922071232 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:20:13,845 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:20:13,884 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 11512
WARNING 2025-03-27 12:20:14,750 log 179562 129791922071232 Not Found: /favicon.ico
WARNING 2025-03-27 12:20:14,751 basehttp 179562 129791922071232 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:20:32,640 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:20:32,662 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 10849
INFO 2025-03-27 12:20:37,384 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:20:37,403 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 10848
INFO 2025-03-27 12:20:41,272 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:20:41,319 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 10940
INFO 2025-03-27 12:20:45,719 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:20:45,744 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 11474
WARNING 2025-03-27 12:20:46,823 log 179562 129791922071232 Not Found: /favicon.ico
WARNING 2025-03-27 12:20:46,825 basehttp 179562 129791922071232 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:20:58,193 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:20:58,219 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 11494
WARNING 2025-03-27 12:20:59,044 log 179562 129791922071232 Not Found: /favicon.ico
WARNING 2025-03-27 12:20:59,046 basehttp 179562 129791922071232 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:21:10,269 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:21:10,285 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 11512
WARNING 2025-03-27 12:21:11,206 log 179562 129791922071232 Not Found: /favicon.ico
WARNING 2025-03-27 12:21:11,209 basehttp 179562 129791922071232 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:21:19,006 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:21:19,031 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 10849
INFO 2025-03-27 12:21:28,126 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:21:28,149 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 10848
INFO 2025-03-27 12:21:32,739 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:21:32,782 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 10940
INFO 2025-03-27 12:21:37,079 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:21:37,097 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 11474
WARNING 2025-03-27 12:21:38,174 log 179562 129791922071232 Not Found: /favicon.ico
WARNING 2025-03-27 12:21:38,176 basehttp 179562 129791922071232 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:21:52,335 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:21:52,365 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 11494
WARNING 2025-03-27 12:21:53,277 log 179562 129791922071232 Not Found: /favicon.ico
WARNING 2025-03-27 12:21:53,278 basehttp 179562 129791922071232 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:22:03,657 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:22:03,684 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 11512
WARNING 2025-03-27 12:22:04,564 log 179562 129791922071232 Not Found: /favicon.ico
WARNING 2025-03-27 12:22:04,566 basehttp 179562 129791922071232 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 12:22:29,179 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:22:29,200 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 10849
INFO 2025-03-27 12:22:33,381 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:22:33,405 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 10848
INFO 2025-03-27 12:22:37,211 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:22:37,238 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 200 10939
INFO 2025-03-27 12:22:40,722 basehttp 179562 129791922071232 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:23:11,190 basehttp 179562 129791922071232 "GET /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 12:23:11,251 basehttp 179562 129791922071232 "GET /interview/results/ HTTP/1.1" 200 5684
